yORF,"gene name","GFP tagged?","GFP visualized?",abundance,ambiguous,mitochondrion,vacuole,"spindle pole","cell periphery","punctate composite","vacuolar membrane",ER,"nuclear periphery",endosome,"bud neck",microtubule,Golgi,"late Golgi",peroxisome,actin,nucleolus,cytoplasm,"ER to Golgi","early Golgi","lipid particle",nucleus,bud
YOR193W,,tagged,visualized,382,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F
YOR195W,SLK19,tagged,visualized,314,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR196C,LIP5,tagged,visualized,1630,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR197W,MCA1,tagged,visualized,1400,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR198C,BFR1,tagged,visualized,33400,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR199W,,tagged,visualized,"low signal",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR201C,PET56,tagged,visualized,2760,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR205C,,tagged,visualized,937,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR206W,NOC2,tagged,visualized,29000,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F
YOR207C,RET1,tagged,visualized,1950,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR208W,PTP2,tagged,visualized,149,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR209C,NPT1,tagged,visualized,32100,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR210W,RPB10,tagged,visualized,5300,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F
YOR212W,STE4,tagged,visualized,2050,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR213C,SAS5,tagged,visualized,1800,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR214C,,tagged,visualized,"technical problem",F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR215C,,tagged,visualized,2870,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR216C,RUD3,tagged,visualized,7620,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F
YOR217W,RFC1,tagged,visualized,2360,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR220W,,tagged,visualized,967,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR221C,MCT1,tagged,visualized,1360,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR224C,RPB8,tagged,visualized,6210,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR226C,ISU2,tagged,visualized,3420,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR227W,,tagged,visualized,195,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR228C,,tagged,visualized,"not visualized",F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR229W,WTM2,tagged,visualized,3750,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR230W,WTM1,tagged,visualized,7750,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR231W,MKK1,tagged,visualized,1040,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR232W,MGE1,tagged,visualized,"not visualized",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR233W,KIN4,tagged,visualized,143,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR234C,RPL33B,tagged,visualized,65600,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR236W,DFR1,tagged,visualized,1080,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR238W,,tagged,visualized,892,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR239W,ABP140,tagged,visualized,17000,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR241W,MET7,tagged,visualized,7080,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR243C,PUS7,tagged,visualized,4150,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR244W,ESA1,tagged,visualized,1170,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR245C,DGA1,tagged,visualized,907,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR246C,,tagged,visualized,967,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
YOR247W,SRL1,tagged,visualized,"low signal",F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR248W,TOS11,tagged,visualized,"not visualized",F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR249C,APC5,tagged,visualized,259,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR251C,,tagged,visualized,5770,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR252W,,tagged,visualized,5350,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR253W,NAT5,tagged,visualized,2370,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR254C,SEC63,tagged,visualized,17700,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR258W,HNT3,tagged,visualized,396,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR259C,RPT4,tagged,visualized,"not visualized",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR260W,GCD1,tagged,visualized,9530,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR261C,RPN8,tagged,visualized,19800,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR262W,,tagged,visualized,9230,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR264W,DSE3,tagged,visualized,922,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
YOR265W,RBL2,tagged,visualized,1760,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR266W,PNT1,tagged,visualized,1460,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR267C,HRK1,tagged,visualized,300,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR269W,PAC1,tagged,visualized,"low signal",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR270C,VPH1,tagged,visualized,55700,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR271C,,tagged,visualized,9290,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR272W,YTM1,tagged,visualized,6670,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F
YOR273C,TPO4,tagged,visualized,21400,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T
YOR274W,MOD5,tagged,visualized,2020,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR275C,RIM20,tagged,visualized,2880,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR276W,CAF20,tagged,visualized,26900,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR279C,RFM1,tagged,visualized,861,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR281C,PLP2,tagged,visualized,7700,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR283W,,tagged,visualized,8300,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR284W,HUA2,tagged,visualized,1360,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR285W,,tagged,visualized,7470,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR286W,,tagged,visualized,4220,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR288C,MPD1,tagged,visualized,830,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR289W,,tagged,visualized,1710,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR290C,SNF2,tagged,visualized,217,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR291W,,tagged,visualized,"technical problem",F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR292C,,tagged,visualized,"not visualized",F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR293W,RPS10A,tagged,visualized,54100,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F
YOR295W,UAF30,tagged,visualized,639,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
YOR296W,,tagged,visualized,300,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR297C,TIM18,tagged,visualized,4440,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR298C-A,MBF1,tagged,visualized,47300,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR299W,BUD7,tagged,visualized,2070,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
YOR302W,,tagged,visualized,"not visualized",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR303W,CPA1,tagged,visualized,2580,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR304C-A,,tagged,visualized,656,T,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,T
YOR304W,ISW2,tagged,visualized,1520,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR305W,,tagged,visualized,1420,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR307C,SLY41,tagged,visualized,784,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR308C,SNU66,tagged,visualized,"low signal",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR310C,NOP58,tagged,visualized,34700,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
YOR311C,HSD1,tagged,visualized,784,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR312C,RPL20B,tagged,visualized,"technical problem",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR315W,,tagged,visualized,"low signal",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR316C,COT1,tagged,visualized,2070,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR317W,FAA1,tagged,visualized,7470,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR319W,HSH49,tagged,visualized,1240,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YOR320C,GNT1,tagged,visualized,238,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR321W,PMT3,tagged,visualized,2720,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR322C,,tagged,visualized,295,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F
YOR323C,PRO2,tagged,visualized,6920,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR324C,FRT1,tagged,visualized,259,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR326W,MYO2,tagged,visualized,4340,T,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,T
YOR327C,SNC2,tagged,visualized,300,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR329C,SCD5,tagged,visualized,704,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR330C,MIP1,tagged,visualized,377,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR332W,VMA4,tagged,visualized,16100,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR334W,MRS2,tagged,visualized,768,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR335C,ALA1,tagged,visualized,33800,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR336W,KRE5,tagged,visualized,815,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR337W,TEA1,tagged,visualized,736,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR340C,RPA43,tagged,visualized,4070,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
YOR341W,RPA190,tagged,visualized,2840,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
YOR342C,,tagged,visualized,1360,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR344C,TYE7,tagged,visualized,486,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR346W,REV1,tagged,visualized,521,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR347C,PYK2,tagged,visualized,2130,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR349W,CIN1,tagged,visualized,704,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR350C,MNE1,tagged,visualized,861,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR352W,,tagged,visualized,3510,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR353C,SOG2,tagged,visualized,892,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR354C,MSC6,tagged,visualized,7250,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR355W,GDS1,tagged,visualized,2280,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR356W,,tagged,visualized,3320,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR357C,GRD19,tagged,visualized,"low signal",F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR358W,HAP5,tagged,visualized,450,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR359W,VTS1,tagged,visualized,3200,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR360C,PDE2,tagged,visualized,6510,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR361C,PRT1,tagged,visualized,47500,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR362C,PRE10,tagged,visualized,12000,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR363C,PIP2,tagged,visualized,"low signal",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR367W,SCP1,tagged,visualized,1580,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F
YOR370C,MRS6,tagged,visualized,23800,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR371C,GPB1,tagged,visualized,1640,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR372C,NDD1,tagged,visualized,799,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR373W,NUD1,tagged,visualized,892,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR374W,ALD4,tagged,visualized,22200,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR375C,GDH1,tagged,visualized,77500,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YOR377W,ATF1,tagged,visualized,1990,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YOR385W,,tagged,visualized,504,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YOR386W,PHR1,tagged,visualized,688,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL002C,SNF8,tagged,visualized,1040,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL004C,LSP1,tagged,visualized,104000,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL005W,,tagged,visualized,1760,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL006W,NCR1,tagged,visualized,521,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL007C,TFC8,tagged,visualized,2070,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL008W,CHL1,tagged,visualized,98.9,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL009C,,tagged,visualized,7700,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL010W,RET3,tagged,visualized,"not visualized",F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL011C,TAF3,tagged,visualized,3300,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL012W,RRP12,tagged,visualized,8170,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL013C,MRPS16,tagged,visualized,"low signal",F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL014W,,tagged,visualized,"technical problem",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL015C,HST2,tagged,visualized,5260,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL016W,SWI1,tagged,visualized,92.3,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL017C,,tagged,visualized,6400,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL018W,CTF19,tagged,visualized,1250,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL019C,VTC3,tagged,visualized,2630,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL020C,ULP1,tagged,visualized,377,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL022W,RAD1,tagged,visualized,1400,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL024W,NCE4,tagged,visualized,1500,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL026C,SKS1,tagged,visualized,2810,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL028W,ERG10,tagged,visualized,60900,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL029W,SUV3,tagged,visualized,1440,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL030W,,tagged,visualized,7720,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL031C,PHO85,tagged,visualized,6160,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL032C,SVL3,tagged,visualized,2180,T,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,T
YPL037C,EGD1,tagged,visualized,18000,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL038W,MET31,tagged,visualized,521,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL040C,ISM1,tagged,visualized,1270,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL043W,NOP4,tagged,visualized,4990,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F
YPL045W,VPS16,tagged,visualized,1300,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL046C,ELC1,tagged,visualized,538,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL047W,,tagged,visualized,672,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL048W,CAM1,tagged,visualized,60900,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL049C,DIG1,tagged,visualized,1460,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL050C,MNN9,tagged,visualized,1630,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F
YPL051W,ARL3,tagged,visualized,1920,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
YPL053C,KTR6,tagged,visualized,4380,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL055C,LGE1,tagged,visualized,2060,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL057C,SUR1,tagged,visualized,"technical problem",F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL058C,PDR12,tagged,visualized,752,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL059W,GRX5,tagged,visualized,6260,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL060W,LPE10,tagged,visualized,396,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL061W,ALD6,tagged,visualized,135000,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL063W,TIM50,tagged,visualized,2400,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL064C,CWC27,tagged,visualized,2360,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL065W,VPS28,tagged,visualized,1420,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL066W,,tagged,visualized,396,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F
YPL067C,,tagged,visualized,1470,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL068C,,tagged,visualized,"technical problem",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL069C,BTS1,tagged,visualized,2840,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL070W,MUK1,tagged,visualized,"not visualized",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL071C,,tagged,visualized,"low signal",F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL072W,UBP16,tagged,visualized,450,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL074W,YTA6,tagged,visualized,259,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL075W,GCR1,tagged,visualized,259,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
YPL076W,GPI2,tagged,visualized,"low signal",F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL078C,ATP4,tagged,visualized,12900,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL079W,RPL21B,tagged,visualized,66400,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL081W,RPS9A,tagged,visualized,106000,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL082C,MOT1,tagged,visualized,6560,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
YPL083C,SEN54,tagged,visualized,531,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL084W,BRO1,tagged,visualized,10200,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL085W,SEC16,tagged,visualized,358,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
YPL086C,ELP3,tagged,visualized,4760,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
YPL087W,YDC1,tagged,visualized,"not visualized",F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
YPL089C,RLM1,tagged,visualized,736,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F
